alg_name,dataset_name,num_hparam_samples,has_exception,timeout_excep,CUDA_memory_excep,CUDA_config_excep,allocate_memory_excep,target_type
SVM,openml__walking-activity__9945,0.0,True,True,False,False,False,classification
TabNet,openml__walking-activity__9945,0.0,True,True,False,False,False,classification
TabPFNModel,openml__walking-activity__9945,0.0,True,False,False,False,False,classification
TabTransformer,openml__walking-activity__9945,0.0,True,False,False,False,False,classification
VIME,openml__walking-activity__9945,0.0,True,True,False,False,False,classification
XGBoost,openml__walking-activity__9945,30.0,True,True,False,False,False,classification
rtdl_FTTransformer,openml__walking-activity__9945,6.0,True,False,False,False,False,classification
rtdl_MLP,openml__walking-activity__9945,12.0,,,,,,classification
rtdl_ResNet,openml__walking-activity__9945,7.0,,,,,,classification
CatBoost,openml__wall-robot-navigation__9960,30.0,,,,,,classification
DANet,openml__wall-robot-navigation__9960,14.0,,,,,,classification
DecisionTree,openml__wall-robot-navigation__9960,30.0,,,,,,classification
DeepFM,openml__wall-robot-navigation__9960,0.0,,,,,,classification
KNN,openml__wall-robot-navigation__9960,30.0,,,,,,classification
LightGBM,openml__wall-robot-navigation__9960,30.0,,,,,,classification
LinearModel,openml__wall-robot-navigation__9960,30.0,,,,,,classification
MLP,openml__wall-robot-navigation__9960,30.0,,,,,,classification
NAM,openml__wall-robot-navigation__9960,0.0,,,,,,classification
NODE,openml__wall-robot-navigation__9960,1.0,True,True,False,False,False,classification
RandomForest,openml__wall-robot-navigation__9960,30.0,,,,,,classification
SAINT,openml__wall-robot-navigation__9960,6.0,True,True,False,False,False,classification
STG,openml__wall-robot-navigation__9960,30.0,,,,,,classification
SVM,openml__wall-robot-navigation__9960,30.0,,,,,,classification
TabNet,openml__wall-robot-navigation__9960,30.0,,,,,,classification
TabPFNModel,openml__wall-robot-navigation__9960,0.0,True,False,False,False,False,classification
TabTransformer,openml__wall-robot-navigation__9960,30.0,,,,,,classification
VIME,openml__wall-robot-navigation__9960,30.0,,,,,,classification
XGBoost,openml__wall-robot-navigation__9960,30.0,,,,,,classification
rtdl_FTTransformer,openml__wall-robot-navigation__9960,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__wall-robot-navigation__9960,30.0,,,,,,classification
rtdl_ResNet,openml__wall-robot-navigation__9960,30.0,,,,,,classification
CatBoost,openml__wdbc__9946,30.0,,,,,,binary
DANet,openml__wdbc__9946,30.0,,,,,,binary
DecisionTree,openml__wdbc__9946,30.0,,,,,,binary
DeepFM,openml__wdbc__9946,30.0,,,,,,binary
KNN,openml__wdbc__9946,30.0,,,,,,binary
LightGBM,openml__wdbc__9946,30.0,,,,,,binary
LinearModel,openml__wdbc__9946,30.0,,,,,,binary
MLP,openml__wdbc__9946,30.0,,,,,,binary
NAM,openml__wdbc__9946,30.0,,,,,,binary
NODE,openml__wdbc__9946,30.0,,,,,,binary
RandomForest,openml__wdbc__9946,30.0,,,,,,binary
SAINT,openml__wdbc__9946,3.0,True,True,True,False,False,binary
STG,openml__wdbc__9946,30.0,,,,,,binary
SVM,openml__wdbc__9946,30.0,,,,,,binary
TabNet,openml__wdbc__9946,30.0,,,,,,binary
TabPFNModel,openml__wdbc__9946,30.0,,,,,,binary
TabTransformer,openml__wdbc__9946,30.0,,,,,,binary
VIME,openml__wdbc__9946,30.0,,,,,,binary
XGBoost,openml__wdbc__9946,30.0,,,,,,binary
rtdl_FTTransformer,openml__wdbc__9946,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__wdbc__9946,30.0,,,,,,binary
rtdl_ResNet,openml__wdbc__9946,30.0,,,,,,binary
CatBoost,openml__wilt__146820,30.0,,,,,,binary
DANet,openml__wilt__146820,28.0,,,,,,binary
DecisionTree,openml__wilt__146820,30.0,,,,,,binary
DeepFM,openml__wilt__146820,30.0,,,,,,binary
KNN,openml__wilt__146820,30.0,,,,,,binary
LightGBM,openml__wilt__146820,30.0,,,,,,binary
LinearModel,openml__wilt__146820,30.0,,,,,,binary
MLP,openml__wilt__146820,30.0,,,,,,binary
NAM,openml__wilt__146820,30.0,,,,,,binary
NODE,openml__wilt__146820,6.0,True,True,False,False,False,binary
RandomForest,openml__wilt__146820,30.0,,,,,,binary
SAINT,openml__wilt__146820,30.0,,,,,,binary
STG,openml__wilt__146820,30.0,,,,,,binary
SVM,openml__wilt__146820,28.0,True,True,False,False,False,binary
TabNet,openml__wilt__146820,30.0,,,,,,binary
TabPFNModel,openml__wilt__146820,0.0,True,False,False,False,False,binary
TabTransformer,openml__wilt__146820,0.0,True,False,False,False,False,binary
VIME,openml__wilt__146820,30.0,,,,,,binary
XGBoost,openml__wilt__146820,30.0,,,,,,binary
rtdl_FTTransformer,openml__wilt__146820,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__wilt__146820,30.0,,,,,,binary
rtdl_ResNet,openml__wilt__146820,30.0,,,,,,binary
CatBoost,openml__yeast__145793,30.0,,,,,,classification
DANet,openml__yeast__145793,30.0,,,,,,classification
DecisionTree,openml__yeast__145793,30.0,,,,,,classification
DeepFM,openml__yeast__145793,0.0,,,,,,classification
KNN,openml__yeast__145793,30.0,,,,,,classification
LightGBM,openml__yeast__145793,30.0,,,,,,classification
LinearModel,openml__yeast__145793,30.0,,,,,,classification
MLP,openml__yeast__145793,30.0,True,False,False,False,False,classification
NAM,openml__yeast__145793,0.0,,,,,,classification
NODE,openml__yeast__145793,9.0,,,,,,classification
RandomForest,openml__yeast__145793,30.0,,,,,,classification
SAINT,openml__yeast__145793,28.0,True,False,True,False,False,classification
STG,openml__yeast__145793,30.0,,,,,,classification
SVM,openml__yeast__145793,30.0,,,,,,classification
TabNet,openml__yeast__145793,30.0,,,,,,classification
TabPFNModel,openml__yeast__145793,30.0,,,,,,classification
TabTransformer,openml__yeast__145793,30.0,,,,,,classification
VIME,openml__yeast__145793,30.0,True,False,False,False,False,classification
XGBoost,openml__yeast__145793,30.0,,,,,,classification
rtdl_FTTransformer,openml__yeast__145793,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__yeast__145793,30.0,,,,,,classification
rtdl_ResNet,openml__yeast__145793,30.0,,,,,,classification
CatBoost,openml__isolet__3481,0.0,,,,,,classification
DANet,openml__isolet__3481,11.0,,,,,,classification
DecisionTree,openml__isolet__3481,30.0,,,,,,classification
DeepFM,openml__isolet__3481,0.0,,,,,,classification
KNN,openml__isolet__3481,30.0,,,,,,classification
LightGBM,openml__isolet__3481,30.0,,,,,,classification
LinearModel,openml__isolet__3481,30.0,,,,,,classification
MLP,openml__isolet__3481,30.0,,,,,,classification
NAM,openml__isolet__3481,0.0,,,,,,classification
NODE,openml__isolet__3481,0.0,True,True,True,False,False,classification
RandomForest,openml__isolet__3481,30.0,,,,,,classification
SAINT,openml__isolet__3481,0.0,True,True,True,False,False,classification
STG,openml__isolet__3481,30.0,,,,,,classification
SVM,openml__isolet__3481,30.0,,,,,,classification
TabNet,openml__isolet__3481,20.0,,,,,,classification
TabPFNModel,openml__isolet__3481,0.0,True,False,False,False,False,classification
TabTransformer,openml__isolet__3481,30.0,,,,,,classification
VIME,openml__isolet__3481,6.0,True,True,False,False,False,classification
XGBoost,openml__isolet__3481,30.0,,,,,,classification
rtdl_FTTransformer,openml__isolet__3481,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__isolet__3481,30.0,,,,,,classification
rtdl_ResNet,openml__isolet__3481,30.0,,,,,,classification
CatBoost,openml__pendigits__32,0.0,,,,,,classification
DANet,openml__pendigits__32,10.0,,,,,,classification
DecisionTree,openml__pendigits__32,30.0,,,,,,classification
DeepFM,openml__pendigits__32,0.0,,,,,,classification
KNN,openml__pendigits__32,30.0,,,,,,classification
LightGBM,openml__pendigits__32,30.0,,,,,,classification
LinearModel,openml__pendigits__32,30.0,,,,,,classification
MLP,openml__pendigits__32,30.0,,,,,,classification
NAM,openml__pendigits__32,0.0,,,,,,classification
NODE,openml__pendigits__32,0.0,True,True,False,False,False,classification
RandomForest,openml__pendigits__32,30.0,,,,,,classification
SAINT,openml__pendigits__32,3.0,True,True,False,False,False,classification
STG,openml__pendigits__32,30.0,,,,,,classification
SVM,openml__pendigits__32,30.0,,,,,,classification
TabNet,openml__pendigits__32,17.0,,,,,,classification
TabPFNModel,openml__pendigits__32,0.0,True,False,False,False,False,classification
TabTransformer,openml__pendigits__32,30.0,,,,,,classification
VIME,openml__pendigits__32,30.0,,,,,,classification
XGBoost,openml__pendigits__32,30.0,,,,,,classification
rtdl_FTTransformer,openml__pendigits__32,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__pendigits__32,30.0,,,,,,classification
rtdl_ResNet,openml__pendigits__32,30.0,,,,,,classification
CatBoost,openml__robert__168332,0.0,,,,,,classification
DANet,openml__robert__168332,1.0,True,True,False,False,False,classification
DecisionTree,openml__robert__168332,30.0,,,,,,classification
DeepFM,openml__robert__168332,0.0,,,,,,classification
KNN,openml__robert__168332,0.0,True,True,False,False,False,classification
LightGBM,openml__robert__168332,0.0,,,,,,classification
LinearModel,openml__robert__168332,30.0,,,,,,classification
MLP,openml__robert__168332,30.0,,,,,,classification
NAM,openml__robert__168332,0.0,,,,,,classification
NODE,openml__robert__168332,0.0,True,True,True,False,False,classification
RandomForest,openml__robert__168332,30.0,,,,,,classification
SAINT,openml__robert__168332,0.0,,,,,,classification
STG,openml__robert__168332,25.0,,,,,,classification
SVM,openml__robert__168332,0.0,True,True,False,False,False,classification
TabNet,openml__robert__168332,15.0,,,,,,classification
TabPFNModel,openml__robert__168332,0.0,True,False,False,False,False,classification
TabTransformer,openml__robert__168332,20.0,,,,,,classification
VIME,openml__robert__168332,1.0,True,True,False,False,False,classification
XGBoost,openml__robert__168332,13.0,True,True,False,False,False,classification
rtdl_FTTransformer,openml__robert__168332,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__robert__168332,30.0,,,,,,classification
rtdl_ResNet,openml__robert__168332,30.0,,,,,,classification
CatBoost,openml__solar-flare__2068,0.0,True,False,False,False,False,classification
DANet,openml__solar-flare__2068,30.0,,,,,,classification
DecisionTree,openml__solar-flare__2068,30.0,,,,,,classification
DeepFM,openml__solar-flare__2068,0.0,,,,,,classification
KNN,openml__solar-flare__2068,30.0,,,,,,classification
LightGBM,openml__solar-flare__2068,30.0,,,,,,classification
LinearModel,openml__solar-flare__2068,30.0,,,,,,classification
MLP,openml__solar-flare__2068,30.0,True,False,False,False,False,classification
NAM,openml__solar-flare__2068,0.0,,,,,,classification
NODE,openml__solar-flare__2068,13.0,,,,,,classification
RandomForest,openml__solar-flare__2068,30.0,,,,,,classification
SAINT,openml__solar-flare__2068,20.0,True,False,True,False,False,classification
STG,openml__solar-flare__2068,30.0,,,,,,classification
SVM,openml__solar-flare__2068,30.0,,,,,,classification
TabNet,openml__solar-flare__2068,30.0,,,,,,classification
TabPFNModel,openml__solar-flare__2068,30.0,,,,,,classification
TabTransformer,openml__solar-flare__2068,0.0,True,False,False,True,False,classification
VIME,openml__solar-flare__2068,30.0,True,False,False,False,False,classification
XGBoost,openml__solar-flare__2068,30.0,,,,,,classification
rtdl_FTTransformer,openml__solar-flare__2068,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__solar-flare__2068,30.0,,,,,,classification
rtdl_ResNet,openml__solar-flare__2068,30.0,,,,,,classification
CatBoost,openml__CIFAR_10__167124,0.0,,,,,,classification
DANet,openml__CIFAR_10__167124,0.0,True,True,False,False,False,classification
DecisionTree,openml__CIFAR_10__167124,30.0,,,,,,classification
DeepFM,openml__CIFAR_10__167124,0.0,,,,,,classification
KNN,openml__CIFAR_10__167124,0.0,True,True,False,False,False,classification
LightGBM,openml__CIFAR_10__167124,0.0,True,True,False,False,False,classification
LinearModel,openml__CIFAR_10__167124,24.0,,,,,,classification
MLP,openml__CIFAR_10__167124,18.0,,,,,,classification
NAM,openml__CIFAR_10__167124,0.0,,,,,,classification
NODE,openml__CIFAR_10__167124,0.0,True,True,True,False,False,classification
RandomForest,openml__CIFAR_10__167124,30.0,,,,,,classification
SAINT,openml__CIFAR_10__167124,0.0,,,,,,classification
STG,openml__CIFAR_10__167124,6.0,,,,,,classification
SVM,openml__CIFAR_10__167124,0.0,True,True,False,False,False,classification
TabNet,openml__CIFAR_10__167124,2.0,True,True,False,False,False,classification
TabPFNModel,openml__CIFAR_10__167124,0.0,True,False,False,False,False,classification
TabTransformer,openml__CIFAR_10__167124,9.0,,,,,,classification
VIME,openml__CIFAR_10__167124,0.0,True,False,False,False,True,classification
XGBoost,openml__CIFAR_10__167124,11.0,True,True,False,False,False,classification
rtdl_FTTransformer,openml__CIFAR_10__167124,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__CIFAR_10__167124,21.0,,,,,,classification
rtdl_ResNet,openml__CIFAR_10__167124,10.0,,,,,,classification
CatBoost,openml__Devnagari-Script__167121,0.0,,,,,,classification
DANet,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
DecisionTree,openml__Devnagari-Script__167121,30.0,,,,,,classification
DeepFM,openml__Devnagari-Script__167121,0.0,,,,,,classification
KNN,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
LightGBM,openml__Devnagari-Script__167121,0.0,,,,,,classification
LinearModel,openml__Devnagari-Script__167121,0.0,,,,,,classification
MLP,openml__Devnagari-Script__167121,13.0,,,,,,classification
NAM,openml__Devnagari-Script__167121,0.0,,,,,,classification
NODE,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
RandomForest,openml__Devnagari-Script__167121,30.0,,,,,,classification
SAINT,openml__Devnagari-Script__167121,0.0,True,True,True,False,False,classification
STG,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
SVM,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
TabNet,openml__Devnagari-Script__167121,1.0,True,True,False,False,False,classification
TabPFNModel,openml__Devnagari-Script__167121,0.0,True,False,False,False,False,classification
TabTransformer,openml__Devnagari-Script__167121,7.0,,,,,,classification
VIME,openml__Devnagari-Script__167121,0.0,True,True,False,False,False,classification
XGBoost,openml__Devnagari-Script__167121,10.0,True,True,False,False,False,classification
rtdl_FTTransformer,openml__Devnagari-Script__167121,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__Devnagari-Script__167121,17.0,,,,,,classification
rtdl_ResNet,openml__Devnagari-Script__167121,8.0,,,,,,classification
CatBoost,openml__covertype__7593,0.0,,,,,,classification
DANet,openml__covertype__7593,0.0,True,True,False,False,False,classification
DecisionTree,openml__covertype__7593,30.0,,,,,,classification
DeepFM,openml__covertype__7593,0.0,,,,,,classification
KNN,openml__covertype__7593,7.0,True,True,False,False,False,classification
LightGBM,openml__covertype__7593,30.0,,,,,,classification
LinearModel,openml__covertype__7593,0.0,,,,,,classification
MLP,openml__covertype__7593,7.0,,,,,,classification
NAM,openml__covertype__7593,0.0,,,,,,classification
NODE,openml__covertype__7593,0.0,True,True,False,False,False,classification
RandomForest,openml__covertype__7593,30.0,,,,,,classification
SAINT,openml__covertype__7593,0.0,True,True,False,False,False,classification
STG,openml__covertype__7593,0.0,True,True,False,False,False,classification
SVM,openml__covertype__7593,0.0,True,True,False,False,False,classification
TabNet,openml__covertype__7593,0.0,True,True,False,False,False,classification
TabPFNModel,openml__covertype__7593,0.0,True,False,False,False,False,classification
TabTransformer,openml__covertype__7593,0.0,True,True,True,False,False,classification
VIME,openml__covertype__7593,0.0,True,True,False,False,False,classification
XGBoost,openml__covertype__7593,0.0,,,,,,classification
rtdl_FTTransformer,openml__covertype__7593,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__covertype__7593,7.0,,,,,,classification
rtdl_ResNet,openml__covertype__7593,6.0,,,,,,classification
CatBoost,openml__guillermo__168337,0.0,,,,,,binary
DANet,openml__guillermo__168337,0.0,True,True,False,False,False,binary
DecisionTree,openml__guillermo__168337,30.0,,,,,,binary
DeepFM,openml__guillermo__168337,15.0,,,,,,binary
KNN,openml__guillermo__168337,0.0,True,True,False,False,False,binary
LightGBM,openml__guillermo__168337,0.0,True,True,False,False,False,binary
LinearModel,openml__guillermo__168337,24.0,,,,,,binary
MLP,openml__guillermo__168337,30.0,,,,,,binary
NAM,openml__guillermo__168337,0.0,True,True,False,False,False,binary
NODE,openml__guillermo__168337,3.0,True,True,True,False,False,binary
RandomForest,openml__guillermo__168337,30.0,,,,,,binary
SAINT,openml__guillermo__168337,0.0,,,,,,binary
STG,openml__guillermo__168337,15.0,,,,,,binary
SVM,openml__guillermo__168337,0.0,True,True,False,False,False,binary
TabNet,openml__guillermo__168337,9.0,True,True,False,False,False,binary
TabPFNModel,openml__guillermo__168337,0.0,True,False,False,False,False,binary
TabTransformer,openml__guillermo__168337,30.0,,,,,,binary
VIME,openml__guillermo__168337,0.0,True,True,False,False,False,binary
XGBoost,openml__guillermo__168337,30.0,,,,,,binary
rtdl_FTTransformer,openml__guillermo__168337,0.0,True,False,True,False,False,binary
rtdl_MLP,openml__guillermo__168337,30.0,,,,,,binary
rtdl_ResNet,openml__guillermo__168337,30.0,,,,,,binary
CatBoost,openml__helena__168329,0.0,,,,,,classification
DANet,openml__helena__168329,0.0,True,True,False,False,False,classification
DecisionTree,openml__helena__168329,30.0,,,,,,classification
DeepFM,openml__helena__168329,0.0,,,,,,classification
KNN,openml__helena__168329,30.0,,,,,,classification
